id,Chief of Technology,Systems Manager,Network Manager,Database Administrator,Software Developer,Tester,Quality Assurance Analyst,Web Developer,Penetration Tester,Data Scientist,Chief Executive,Client Support Manager,Operations Manager,Sales Manager,Financial Manager,Human Resources Manager,Project Manager,Product Manager,Marketing Specialist,Designer,Recruiter,English,Spannish,French,German,Russian,Portuguese,HTML,CSS,Bootstrap,Tailwind.css,Javascript,Python,C,C++,Java,React,Vue,PHP,Flutter,SQL,NoSQL,PostgreSQL,MySQL,R,Dart,Linux,Flask,Django,Laravel,Node.js,Git,Docker,Kubernetes,Android,IOS,AWS,Azure,Office Suit,Agile,Google Analytic,Blender,Photoshop,Video Editing,Graphic Design,Filming,Professional Writing,Communication,Negotiation,Speaking,Management,Team working,Critical Thinking,Coordination
nationwideicq,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,68,54,57,86,59,55,77,44,15,1,24,88,32,44,69,69,72,10,11,35,55,6,3,61,92,53,62,47,32,57,13,48,61,43,22,1,63,72,38,48,50,21,51,53,97,41,23,35,85,16,78,48
retrocontributed,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,84,11,37,100,45,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,22,54,26,13,90,63,34,49,57,52,21,75,58,8,3
relativecu,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,66,40,26,30,26,24,50,73,72,72,99,24,40,33,89,93,41,99,20,40,26,43,70,74,27,57,60,78,72,46,97,44,18,51,27,16,57,24,98,65,36,74,10,92,29,90,5,44,39,97,19,43
gplul,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,87,20,23,24,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,72,14,100,72,85,49,44,44,62,97,92,14,70,95,78
testedtherapist,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,85,64,49,92,39,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,60,21,62,39,18,80,9,5,73,56,4,86,67,5,17
transmitbonds,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,26,38,58,90,49,36,81,9,29,15,98,57,95,6,18,22,42,50,53,56,62,44,36,5,97,49,33,69,12,89,0,77,52,66,26,40,64,96,77,3,66,61,12,35,3,2,27,64,13,95,15
translatehungary,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,36,15,43,61,27,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,69,69,43,55,71,6,72,88,68,46,62,58,2,34,56
drawmatching,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,10,65,99,25,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,95,12,65,97,54,6,67,58,74,14,19,89,39,32,53
wondefine,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,23,10,86,84,29,28,64,37,9,4,73,5,56,23,75,68,7,47,24,31,35,41,74,38,46,63,55,81,20,6,18,97,23,99,29,2,54,34,24,95,29,20,51,62,22,74,2,76,41,62,94,96
contentaccreditation,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,6,20,99,58,34,6,39,34,53,7,76,39,69,5,10,92,11,23,5,85,14,53,13,26,85,89,51,75,7,80,13,18,10,8,57,16,99,38,3,51,71,44,86,33,15,88,8,47,39,90,83,14
itemneighborhood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,38,67,34,34,9,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,31,8,82,73,97,0,2,23,36,67,41,60,22,30,78
greaterupgrading,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,28,52,42,96,78,48,96,11,31,69,8,20,96,61,36,72,32,17,69,81,32,61,2,28,14,9,100,53,57,12,65,28,84,98,32,62,93,34,58,6,77,32,41,81,24,6,47,69,74,93,90,68
needdonald,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,43,85,18,34,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,76,57,25,49,33,75,12,54,100,5,86,79,99,33,50
enrolledwicked,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,94,11,56,18,57,50,1,63,3,1,71,76,58,62,70,20,17,33,16,58,60,19,93,30,70,23,61,35,5,69,92,33,34,67,14,20,14,16,55,90,1,49,100,39,5,35,36,51,62,43,58,15
thongsbuys,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,29,21,31,53,63,92,53,5,64,30,17,69,65,69,36,31,21,70,66,40,21,76,95,33,97,31,43,86,53,89,93,28,59,8,15,65,82,62,46,25,47,9,22,28,77,77,31,16,11,89,64,76
remindarlington,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,72,41,51,79,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,62,9,54,1,62,92,6,80,10,18,85,40,30,87,78
phoenixelliott,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,58,79,93,76,11,85,36,33,51,94,38,91,34,14,2,17,74,6,46,85,37,83,79,21,52,36,75,6,93,83,66,40,17,94,61,96,71,61,62,15,0,62,3,54,78,86,67,62,34,30,66,25,44
cycleslawyer,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,90,31,25,55,87,51,74,60,30,59,5,45,70,74,53,19,95,32,24,15,49,3,81,67,58,94,89,51,17,77,47,84,41,36,87,44,95,22,11,93,14,19,38,49,47,48,31,42,38,46,31,20,20
optimalwater,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,58,24,39,73,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,55,7,9,31,46,20,43,92,1,18,7,18,39,51,22
alertsdisabilities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,82,77,23,26,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,84,98,82,72,80,30,57,24,62,92,5,9,69,4,16
exposedpoints,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,79,4,32,2,75,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,33,41,83,52,97,18,77,36,4,57,39,6,92,2,13
robinarrival,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,13,36,86,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,80,82,63,49,57,76,88,98,92,66,89,28,79,0,56
debiansuicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,70,1,30,58,59,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,40,40,4,66,53,56,45,33,17,46,79,96,87,73,15
overheadconnect,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,43,70,79,65,67,12,56,91,65,63,53,91,37,61,43,36,35,79,0,95,23,30,7,6,37,44,60,15,24,1,75,76,14,14,53,51,17,86,58,12,27,75,69,33,3,81,43,74,91,34,42,100
ultrapieces,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,86,18,76,83,90,8,40,25,98,20,89,65,85,3,41,28,72,67,21,21,69,39,8,52,89,81,67,99,12,4,2,83,86,32,44,61,52,22,67,27,7,3,23,60,17,29,65,43,41,15,78,68
earringsmazda,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,56,26,10,98,100,53,95,6,65,65,34,7,96,9,94,23,100,45,65,82,3,70,78,58,87,29,56,41,14,46,30,72,39,7,23,55,50,52,84,72,87,48,10,83,100,34,67,78,1,17,25,1,13
stockscoverage,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,45,82,32,86,24,79,42,69,29,58,16,57,94,3,85,56,64,76,3,1,73,86,38,9,54,96,93,59,71,37,46,17,67,72,29,15,42,55,0,83,36,94,24,63,53,23,9,77,51,52,55,50
hullguide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,23,66,37,95,70,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,47,86,63,5,43,59,29,26,97,66,80,17,76,70,34
twinksmarine,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,3,88,80,9,54,64,86,74,62,79,100,41,35,75,32,12,86,26,93,72,29,80,14,49,83,38,59,91,23,1,60,19,21,74,17,68,96,11,7,62,28,98,56,89,100,38,96,81,64,69,79,63
belarusathletic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,67,5,98,77,11,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,90,57,27,81,80,66,93,7,3,69,81,81,32,39,10
deepphilippines,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,37,65,67,40,67,8,50,74,49,84,62,20,49,20,83,38,54,70,0,51,89,78,63,58,4,54,78,74,77,24,93,12,46,90,70,40,57,13,73,36,2,23,40,85,64,4,35,12,59,93,24,4,26
significancewiring,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,72,2,85,43,45,15,79,64,95,45,85,81,87,60,78,6,85,52,18,3,10,92,52,69,1,93,79,86,50,58,68,61,3,73,18,35,93,28,6,99,28,28,73,87,59,80,55,24,20,7,13,33
clinicsroommate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,87,59,38,99,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,27,84,77,10,88,38,63,92,97,88,41,36,18,28,45
millerpodcast,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,68,45,8,52,44,36,95,50,95,15,11,76,65,54,45,5,43,79,87,25,73,67,38,28,41,1,67,38,53,88,37,43,62,67,78,34,89,99,98,89,76,17,39,94,48,7,44,16,31,95,12,68,99
troutpissing,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,95,36,49,49,59,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,76,59,10,5,60,30,9,30,5,99,45,42,32,46,42
intersegments,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,61,30,24,75,86,43,88,86,89,98,70,35,100,12,15,48,40,11,24,85,70,76,63,77,95,34,5,24,56,62,98,45,56,3,73,12,66,92,40,90,100,49,63,35,97,99,28,47,62,87,21,16,95
revealplate,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,76,36,34,33,12,87,8,18,29,35,66,28,21,29,84,70,86,54,19,21,39,55,59,68,51,11,58,88,47,80,5,65,39,26,63,63,20,23,30,99,22,91,59,57,62,40,24,16,63,8,45
pumpsconfigure,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,88,33,11,4,92,81,75,42,38,29,84,30,21,8,99,91,25,31,71,57,67,72,52,84,28,89,12,86,99,50,79,4,55,96,92,99,44,2,11,24,17,11,91,74,89,63,12,11,19,93,40,2,41
tubcomputational,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,28,25,67,47,94,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,16,39,33,55,74,37,71,61,56,66,47,99,43,78,44
substancemanual,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,84,98,41,88,52,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,67,45,50,28,98,45,0,61,38,65,18,58,93,74,32
sublimedirectorystorm,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,94,93,86,98,46,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,18,17,48,45,20,81,14,66,5,36,51,88,91,97,82
psiprep,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2,37,1,48,60,23,2,82,3,63,13,59,95,65,20,11,7,42,71,36,46,56,75,97,75,17,98,19,0,7,5,50,10,15,35,95,76,100,50,74,92,31,83,87,97,54,25,21,62,23,62,18
annotatedlogging,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25,2,95,14,8,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,76,24,76,61,77,99,28,4,95,67,81,70,88,45
benchjun,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,85,81,58,6,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,43,46,85,1,15,32,88,19,95,47,26,14,47,51,96
publishedof,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,66,100,92,9,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,32,20,71,71,54,71,52,71,3,43,100,23,73,8,33
wichitalooking,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,39,90,49,0,60,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,93,25,13,69,75,18,100,57,17,51,40,29,42,84,58
landscapewebcam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,33,35,66,15,15,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,3,5,25,81,67,80,30,49,3,70,85,34,9,34,37
bringguild,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,71,82,64,32,75,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,1,67,11,24,23,98,7,78,19,23,70,34,100,92,74
controlrecorders,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,50,60,72,84,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,32,25,25,30,66,40,51,31,34,84,64,63,45,40,18
groundsslovakia,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78,34,70,96,98,26,25,0,24,84,10,22,67,91,22,74,82,87,76,79,100,61,60,78,18,37,64,59,67,88,67,27,35,93,12,74,38,36,39,47,97,55,63,94,92,70,23,45,18,64,63,66,43
pdtbedding,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,72,15,9,12,66,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,68,73,58,0,37,31,93,38,3,41,22,8,56,57,67
saltcoding,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,17,100,25,52,61,19,41,2,34,72,72,18,35,80,51,35,41,29,10,61,25,46,70,33,71,6,19,8,0,97,39,85,10,0,23,43,4,53,44,71,50,71,7,27,70,78,84,79,32,35,24,37
substitutegraduate,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,19,8,72,50,19,83,37,76,9,84,13,0,76,24,52,81,93,21,72,75,43,49,23,76,89,73,47,75,48,83,15,54,27,71,90,53,75,13,86,73,48,55,73,90,27,95,98,42,40,79,100,64
thatslatex,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,99,50,88,70,99,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,52,26,84,49,46,11,74,48,94,2,73,55,22,17,42
paxilgloves,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,97,51,84,45,57,27,74,2,40,26,70,22,91,4,6,48,56,29,29,19,40,28,97,45,39,94,45,60,41,80,39,91,45,93,49,94,46,14,48,33,12,16,46,69,59,0,6,93,15,7,23,12
breakingnominations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,68,17,93,6,78,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,25,54,48,48,41,87,83,4,73,64,87,48,91,18,48
therapistpreservation,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,47,57,29,52,67,12,57,8,4,63,97,60,73,60,18,79,76,30,13,38,75,5,93,9,27,93,44,52,65,85,33,26,69,37,9,67,35,52,96,33,19,15,41,3,38,98,32,68,84,27,15,84,43
trimdoctor,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,68,91,3,78,50,78,0,68,69,64,73,2,36,59,63,41,70,73,16,82,75,59,96,56,2,47,70,95,80,70,81,34,84,28,43,9,53,65,86,37,21,9,56,41,40,70,24,69,40,75,73,53,44
fourthpresidential,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,55,70,54,52,11,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,35,79,74,75,38,64,96,85,56,12,94,50,32,84,90
tunnelcontent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,59,67,40,30,16,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,54,56,87,77,43,39,76,77,29,7,27,36,13,34,91
browserscircuits,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,83,43,57,83,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,62,62,54,29,67,7,90,31,94,91,79,21,60,98,78
stockholmcounseling,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,13,81,54,70,46,57,55,61,46,51,95,2,87,54,77,49,44,76,94,26,71,65,53,34,87,13,18,83,83,82,77,98,30,18,95,74,64,45,15,52,80,65,11,14,67,9,61,89,76,4,77,61
contractstapes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,76,42,60,92,56,34,36,25,0,85,85,53,43,87,84,51,69,93,31,69,19,4,60,87,80,33,8,57,71,69,93,11,93,92,92,55,19,77,2,43,24,58,69,25,55,39,65,44,90,84,2,65
utrelief,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,49,56,76,40,66,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,70,45,23,96,90,24,67,68,51,14,98,92,73,10,10
abilityjunction,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,81,39,18,32,18,63,82,43,46,67,50,7,79,82,73,41,22,73,54,72,14,95,62,26,98,91,65,29,62,48,11,55,40,19,84,50,58,46,96,78,2,85,40,35,12,79,74,50,44,19,21,69
guestskeyword,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,66,1,8,13,21,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,16,58,7,38,58,23,97,60,3,89,90,86,30,47,34
annalucy,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,77,79,65,6,31,60,20,6,90,78,42,79,49,37,34,29,10,28,2,18,3,20,63,74,53,52,47,70,40,39,24,68,55,13,59,3,89,16,29,41,87,93,25,31,37,19,64,63,13,27,69,63
duringboat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,87,14,52,73,32,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,68,23,20,10,19,43,62,14,44,55,4,17,79,81,69
rangersreg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,36,97,21,92,40,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,74,51,20,89,43,36,81,12,81,87,0,44,61,71,14
surpeeing,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,90,95,31,24,23,1,14,40,81,38,26,27,80,84,16,83,5,88,14,36,51,70,95,94,53,9,68,67,60,94,66,90,86,8,43,20,96,45,21,92,19,84,47,79,20,61,27,63,82,2,15,54
davidmsg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,41,97,69,19,85,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,19,2,43,37,100,97,10,18,43,51,23,40,43,43,5
visitingge,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,91,40,63,0,7,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,75,49,15,67,32,6,14,3,46,77,47,71,42,49,18
balllatest,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,44,76,34,59,79,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,81,22,30,79,87,69,90,42,46,32,55,91,55,63,87
areremoving,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,48,72,86,47,16,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,10,35,8,54,100,64,25,84,18,24,46,29,70,78,22
licencelayer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,94,22,86,27,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,46,99,85,62,13,1,94,37,39,56,38,49,97,5,62
ltdsimon,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,56,53,49,84,68,91,55,47,74,62,77,25,45,96,37,10,66,38,67,61,33,64,3,67,95,94,28,2,53,79,49,79,11,62,62,66,80,64,62,44,67,53,57,57,53,11,93,70,75,1,98,59,89
debutrugby,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,92,39,40,54,76,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,73,29,51,54,24,56,95,57,94,30,3,8,28,25,19
featuredfailure,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,63,74,46,73,52,33,61,82,93,36,92,56,94,44,72,86,25,78,24,11,79,28,65,0,36,39,39,44,16,96,38,57,81,91,26,94,6,60,58,72,26,64,37,12,19,19,16,81,16,36,70,50
judgesbirmingham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,97,52,45,78,53,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,18,12,23,27,43,31,100,52,20,42,70,55,87,53,48
execlimousines,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,21,94,26,27,61,86,50,70,77,75,62,91,73,85,96,26,86,31,78,7,34,95,61,43,59,43,29,39,4,79,19,98,15,44,76,57,24,88,26,52,30,81,49,8,100,40,92,29,5,38,24,26
motherboardruby,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,97,31,78,69,57,47,94,10,86,53,50,97,99,47,46,36,6,86,100,42,75,94,10,27,86,64,32,59,90,96,6,13,73,84,8,25,64,9,40,73,14,30,83,84,98,6,4,97,39,39,97,76,32
albumduration,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,36,75,27,60,19,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,16,51,10,7,57,99,93,84,84,68,45,23,23,82,99
transexualesfacing,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,71,72,20,16,89,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,25,99,28,30,66,58,21,27,23,13,42,33,16,87,10
swedishgmt,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,43,55,60,67,40,73,63,25,52,68,14,64,0,77,48,3,68,5,66,51,69,72,15,62,11,88,21,8,68,58,52,51,34,31,60,63,13,24,53,79,3,33,16,89,99,2,4,24,19,29,1,87
europebbc,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,54,34,94,90,85,13,89,47,43,56,22,24,21,93,78,77,11,93,13,13,16,30,5,23,99,2,88,41,67,26,78,64,80,20,92,2,11,14,42,8,80,56,29,68,74,61,73,99,43,11,11,66
collaborativelate,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,98,16,21,88,74,78,49,3,87,78,59,62,9,11,83,26,68,80,40,93,25,71,85,55,48,1,43,89,40,80,35,84,77,26,88,26,59,5,16,35,14,33,44,78,79,45,39,25,1,8,88,26
lfindicators,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,12,18,56,65,6,52,59,96,49,46,80,28,90,65,24,93,47,30,6,80,47,86,1,79,74,26,75,92,66,16,75,83,46,69,78,45,81,39,65,74,98,75,50,87,100,49,39,91,42,74,22,34
prepcrown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48,84,99,95,80,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,86,46,35,60,55,13,26,8,80,6,49,62,58,91,46
